************pruning 80 of the network****************
Layer-wise pruning = False
Autoencoder layer-wise pruning percentages
encoder.0.weight : 121 / 144  0.8402777777777778
encoder.0.bias : 0 / 16  0.0
encoder.3.weight : 922 / 1152  0.8003472222222222
encoder.3.bias : 5 / 8  0.625
decoder.0.weight : 947 / 1152  0.8220486111111112
decoder.0.bias : 5 / 16  0.3125
decoder.2.weight : 2580 / 3200  0.80625
decoder.2.bias : 1 / 8  0.125
decoder.4.weight : 1 / 32  0.03125
decoder.4.bias : 1 / 1  1.0
Fraction of weights pruned = 4583/5729 = 0.7999650898935242
Loading saved autoencoder named ./mnist/before_train.pth
epoch [1/200], loss:0.3080
epoch [2/200], loss:0.2924
epoch [3/200], loss:0.2794
epoch [4/200], loss:0.2706
epoch [5/200], loss:0.2664
epoch [6/200], loss:0.2621
epoch [7/200], loss:0.2589
epoch [8/200], loss:0.2561
epoch [9/200], loss:0.2540
epoch [10/200], loss:0.2519
epoch [11/200], loss:0.2505
epoch [12/200], loss:0.2482
epoch [13/200], loss:0.2470
epoch [14/200], loss:0.2462
epoch [15/200], loss:0.2458
epoch [16/200], loss:0.2454
epoch [17/200], loss:0.2444
epoch [18/200], loss:0.2438
epoch [19/200], loss:0.2408
epoch [20/200], loss:0.2401
epoch [21/200], loss:0.2398
epoch [22/200], loss:0.2399
epoch [23/200], loss:0.2396
epoch [24/200], loss:0.2395
epoch [25/200], loss:0.2394
epoch [26/200], loss:0.2393
epoch [27/200], loss:0.2391
epoch [28/200], loss:0.2388
epoch [29/200], loss:0.2387
epoch [30/200], loss:0.2387
epoch [31/200], loss:0.2384
epoch [32/200], loss:0.2383
epoch [33/200], loss:0.2382
epoch [34/200], loss:0.2381
epoch [35/200], loss:0.2380
epoch [36/200], loss:0.2380
epoch [37/200], loss:0.2379
epoch [38/200], loss:0.2379
epoch [39/200], loss:0.2379
epoch [40/200], loss:0.2376
epoch [41/200], loss:0.2375
epoch [42/200], loss:0.2374
epoch [43/200], loss:0.2373
epoch [44/200], loss:0.2372
epoch [45/200], loss:0.2371
epoch [46/200], loss:0.2371
epoch [47/200], loss:0.2372
epoch [48/200], loss:0.2372
epoch [49/200], loss:0.2373
epoch [50/200], loss:0.2370
epoch [51/200], loss:0.2361
epoch [52/200], loss:0.2358
epoch [53/200], loss:0.2357
epoch [54/200], loss:0.2354
epoch [55/200], loss:0.2352
epoch [56/200], loss:0.2350
epoch [57/200], loss:0.2347
epoch [58/200], loss:0.2344
epoch [59/200], loss:0.2340
epoch [60/200], loss:0.2337
epoch [61/200], loss:0.2334
epoch [62/200], loss:0.2333
