Number of parameters in model 3334817
Saving autoencoder as ./mnist/before_train.pth
tensor([5, 0, 4, 1, 9, 2, 1, 3, 1, 4, 3, 5, 3, 6, 1, 7, 2, 8, 6, 9, 4, 0, 9, 1,
        1, 2, 4, 3, 2, 7, 3, 8, 6, 9, 0, 5, 6, 0, 7, 6, 1, 8, 7, 9, 3, 9, 8, 5,
        9, 3, 3, 0, 7, 4, 9, 8, 0, 9, 4, 1, 4, 4, 6, 0, 4, 5, 6, 1, 0, 0, 1, 7,
        1, 6, 3, 0, 2, 1, 1, 7, 9, 0, 2, 6, 7, 8, 3, 9, 0, 4, 6, 7, 4, 6, 8, 0,
        7, 8, 3, 1, 5, 7, 1, 7, 1, 1, 6, 3, 0, 2, 9, 3, 1, 1, 0, 4, 9, 2, 0, 0,
        2, 0, 2, 7, 1, 8, 6, 4])
epoch [1/100], loss:0.3774
epoch [2/100], loss:0.4023
epoch [3/100], loss:0.4147
epoch [4/100], loss:0.0423
epoch [5/100], loss:0.0266
epoch [6/100], loss:0.0191
epoch [7/100], loss:0.0169
epoch [8/100], loss:0.0150
epoch [9/100], loss:0.0117
epoch [10/100], loss:0.0120
epoch [11/100], loss:0.0113
epoch [12/100], loss:0.0094
epoch [13/100], loss:0.0099
epoch [14/100], loss:0.0097
epoch [15/100], loss:0.0089
epoch [16/100], loss:0.0074
epoch [17/100], loss:0.0076
epoch [18/100], loss:0.0073
epoch [19/100], loss:0.0074
epoch [20/100], loss:0.0065
epoch [21/100], loss:0.0093
epoch [22/100], loss:0.0060
epoch [23/100], loss:0.0070
epoch [24/100], loss:0.0063
epoch [25/100], loss:0.0062
epoch [26/100], loss:0.0068
epoch [27/100], loss:0.0055
epoch [28/100], loss:0.0067
epoch [29/100], loss:0.0062
epoch [30/100], loss:0.0054
epoch [31/100], loss:0.0053
epoch [32/100], loss:0.0051
epoch [33/100], loss:0.0058
epoch [34/100], loss:0.0056
epoch [35/100], loss:0.0061
epoch [36/100], loss:0.0052
epoch [37/100], loss:0.0060
epoch [38/100], loss:0.0052
epoch [39/100], loss:0.0049
epoch [40/100], loss:0.0050
epoch [41/100], loss:0.0051
epoch [42/100], loss:0.0049
epoch [43/100], loss:0.0043
epoch [44/100], loss:0.0045
epoch [45/100], loss:0.0050
epoch [46/100], loss:0.0049
epoch [47/100], loss:0.0051
epoch [48/100], loss:0.0071
epoch [49/100], loss:0.0044
epoch [50/100], loss:0.0048
epoch [51/100], loss:0.0047
epoch [52/100], loss:0.0044
epoch [53/100], loss:0.0048
epoch [54/100], loss:0.0041
epoch [55/100], loss:0.0047
epoch [56/100], loss:0.0044
epoch [57/100], loss:0.0041
epoch [58/100], loss:0.0044
epoch [59/100], loss:0.0043
epoch [60/100], loss:0.0040
epoch [61/100], loss:0.0044
epoch [62/100], loss:0.0047
epoch [63/100], loss:0.0042
epoch [64/100], loss:0.0037
epoch [65/100], loss:0.0042
epoch [66/100], loss:0.0039
epoch [67/100], loss:0.0039
epoch [68/100], loss:0.0038
epoch [69/100], loss:0.0044
epoch [70/100], loss:0.0037
epoch [71/100], loss:0.0046
epoch [72/100], loss:0.0036
epoch [73/100], loss:0.0038
epoch [74/100], loss:0.0050
epoch [75/100], loss:0.0040
epoch [76/100], loss:0.0041
epoch [77/100], loss:0.0041
epoch [78/100], loss:0.0040
epoch [79/100], loss:0.0041
epoch [80/100], loss:0.0034
epoch [81/100], loss:0.0036
epoch [82/100], loss:0.0039
epoch [83/100], loss:0.0036
epoch [84/100], loss:0.0035
epoch [85/100], loss:0.0053
epoch [86/100], loss:0.0039
epoch [87/100], loss:0.0039
epoch [88/100], loss:0.0043
epoch [89/100], loss:0.0039
epoch [90/100], loss:0.0034
epoch [91/100], loss:0.0038
epoch [92/100], loss:0.0037
epoch [93/100], loss:0.0033
epoch [94/100], loss:0.0034
epoch [95/100], loss:0.0036
epoch [96/100], loss:0.0033
epoch [97/100], loss:0.0035
epoch [98/100], loss:0.0057
epoch [99/100], loss:0.0033
epoch [100/100], loss:0.0039
