Logging************pruning 99 of the network****************
Layer-wise pruning = False
Autoencoder layer-wise pruning percentages
encoder.0.weight : 3258 / 4608  0.70703125
encoder.0.bias : 336 / 512  0.65625
encoder.2.weight : 2093902 / 2097152  0.9984502792358398
encoder.2.bias : 246 / 256  0.9609375
encoder.4.weight : 130037 / 131072  0.9921035766601562
encoder.4.bias : 127 / 128  0.9921875
encoder.6.weight : 70528 / 73728  0.9565972222222222
encoder.6.bias : 61 / 64  0.953125
encoder.9.weight : 15396 / 18432  0.8352864583333334
encoder.9.bias : 17 / 32  0.53125
decoder.0.weight : 139854 / 147456  0.9484456380208334
decoder.0.bias : 497 / 512  0.970703125
decoder.2.weight : 518869 / 524288  0.9896640777587891
decoder.2.bias : 238 / 256  0.9296875
decoder.4.weight : 127728 / 131072  0.9744873046875
decoder.4.bias : 77 / 128  0.6015625
decoder.6.weight : 200167 / 204800  0.9773779296875
decoder.6.bias : 27 / 64  0.421875
decoder.8.weight : 103 / 256  0.40234375
decoder.8.bias : 0 / 1  0.0
Fraction of weights pruned = 3301468/3334817 = 0.9899997511107806
Number of parameters in model 3334817
Loading saved autoencoder named ./mnist/before_train.pth
epoch [1/100], loss:0.1268
epoch [2/100], loss:0.0801
epoch [3/100], loss:0.0575
epoch [4/100], loss:0.0511
epoch [5/100], loss:0.0436
epoch [6/100], loss:0.0419
epoch [7/100], loss:0.0396
epoch [8/100], loss:0.0358
epoch [9/100], loss:0.0366
epoch [10/100], loss:0.0314
epoch [11/100], loss:0.0291
epoch [12/100], loss:0.0275
epoch [13/100], loss:0.0286
epoch [14/100], loss:0.0274
epoch [15/100], loss:0.0259
epoch [16/100], loss:0.0274
epoch [17/100], loss:0.0245
epoch [18/100], loss:0.0270
epoch [19/100], loss:0.0235
epoch [20/100], loss:0.0234
epoch [21/100], loss:0.0245
epoch [22/100], loss:0.0232
epoch [23/100], loss:0.0231
epoch [24/100], loss:0.0238
epoch [25/100], loss:0.0211
epoch [26/100], loss:0.0214
epoch [27/100], loss:0.0205
epoch [28/100], loss:0.0201
epoch [29/100], loss:0.0226
epoch [30/100], loss:0.0194
epoch [31/100], loss:0.0217
epoch [32/100], loss:0.0198
epoch [33/100], loss:0.0207
epoch [34/100], loss:0.0205
epoch [35/100], loss:0.0193
epoch [36/100], loss:0.0199
epoch [37/100], loss:0.0168
epoch [38/100], loss:0.0172
epoch [39/100], loss:0.0197
epoch [40/100], loss:0.0151
epoch [41/100], loss:0.0161
epoch [42/100], loss:0.0190
epoch [43/100], loss:0.0206
epoch [44/100], loss:0.0169
epoch [45/100], loss:0.0168
epoch [46/100], loss:0.0175
epoch [47/100], loss:0.0167
epoch [48/100], loss:0.0166
epoch [49/100], loss:0.0165
epoch [50/100], loss:0.0168
epoch [51/100], loss:0.0176
epoch [52/100], loss:0.0164
epoch [53/100], loss:0.0142
epoch [54/100], loss:0.0158
epoch [55/100], loss:0.0171
epoch [56/100], loss:0.0172
epoch [57/100], loss:0.0178
epoch [58/100], loss:0.0173
epoch [59/100], loss:0.0148
epoch [60/100], loss:0.0138
epoch [61/100], loss:0.0146
epoch [62/100], loss:0.0157
epoch [63/100], loss:0.0145
epoch [64/100], loss:0.0133
epoch [65/100], loss:0.0141
epoch [66/100], loss:0.0135
epoch [67/100], loss:0.0146
epoch [68/100], loss:0.0130
epoch [69/100], loss:0.0141
epoch [70/100], loss:0.0149
epoch [71/100], loss:0.0141
epoch [72/100], loss:0.0133
epoch [73/100], loss:0.0140
epoch [74/100], loss:0.0146
epoch [75/100], loss:0.0151
epoch [76/100], loss:0.0147
epoch [77/100], loss:0.0141
epoch [78/100], loss:0.0140
epoch [79/100], loss:0.0145
epoch [80/100], loss:0.0133
epoch [81/100], loss:0.0136
epoch [82/100], loss:0.0132
epoch [83/100], loss:0.0131
epoch [84/100], loss:0.0139
epoch [85/100], loss:0.0164
epoch [86/100], loss:0.0149
epoch [87/100], loss:0.0142
epoch [88/100], loss:0.0129
epoch [89/100], loss:0.0127
epoch [90/100], loss:0.0142
epoch [91/100], loss:0.0136
epoch [92/100], loss:0.0141
epoch [93/100], loss:0.0141
epoch [94/100], loss:0.0133
epoch [95/100], loss:0.0141
epoch [96/100], loss:0.0139
epoch [97/100], loss:0.0139
epoch [98/100], loss:0.0139
