srun: Job step aborted: Waiting up to 32 seconds for job step to finish.
slurmstepd: error: *** JOB 43101 ON cml06 CANCELLED AT 2020-04-10T18:09:58 ***
************pruning 85 of the network****************
Layer-wise pruning = False
Autoencoder layer-wise pruning percentages
encoder.0.weight : 1685 / 4608  0.3656684027777778
encoder.0.bias : 149 / 512  0.291015625
encoder.2.weight : 1867777 / 2097152  0.8906254768371582
encoder.2.bias : 159 / 256  0.62109375
encoder.4.weight : 122608 / 131072  0.9354248046875
encoder.4.bias : 86 / 128  0.671875
encoder.6.weight : 61947 / 73728  0.8402099609375
encoder.6.bias : 23 / 64  0.359375
encoder.9.weight : 8865 / 18432  0.48095703125
encoder.9.bias : 6 / 32  0.1875
decoder.0.weight : 82975 / 147456  0.5627102322048612
decoder.0.bias : 160 / 512  0.3125
decoder.2.weight : 452152 / 524288  0.8624114990234375
decoder.2.bias : 111 / 256  0.43359375
decoder.4.weight : 109668 / 131072  0.836700439453125
decoder.4.bias : 35 / 128  0.2734375
decoder.6.weight : 126098 / 204800  0.615712890625
decoder.6.bias : 19 / 64  0.296875
decoder.8.weight : 71 / 256  0.27734375
decoder.8.bias : 0 / 1  0.0
Fraction of weights pruned = 2834594/3334817 = 0.8499998650600618
Number of parameters in model 3334817
tensor([5, 0, 4, 1, 9, 2, 1, 3, 1, 4, 3, 5, 3, 6, 1, 7, 2, 8, 6, 9, 4, 0, 9, 1,
        1, 2, 4, 3, 2, 7, 3, 8, 6, 9, 0, 5, 6, 0, 7, 6, 1, 8, 7, 9, 3, 9, 8, 5,
        9, 3, 3, 0, 7, 4, 9, 8, 0, 9, 4, 1, 4, 4, 6, 0, 4, 5, 6, 1, 0, 0, 1, 7,
        1, 6, 3, 0, 2, 1, 1, 7, 9, 0, 2, 6, 7, 8, 3, 9, 0, 4, 6, 7, 4, 6, 8, 0,
        7, 8, 3, 1, 5, 7, 1, 7, 1, 1, 6, 3, 0, 2, 9, 3, 1, 1, 0, 4, 9, 2, 0, 0,
        2, 0, 2, 7, 1, 8, 6, 4])
epoch [1/100], loss:0.3904
epoch [2/100], loss:0.4177
epoch [3/100], loss:0.3999
epoch [4/100], loss:0.3943
epoch [5/100], loss:0.0945
epoch [6/100], loss:0.0398
epoch [7/100], loss:0.0299
epoch [8/100], loss:0.0254
epoch [9/100], loss:0.0220
epoch [10/100], loss:0.0203
epoch [11/100], loss:0.0196
epoch [12/100], loss:0.0174
epoch [13/100], loss:0.0166
epoch [14/100], loss:0.0168
epoch [15/100], loss:0.0161
epoch [16/100], loss:0.0148
epoch [17/100], loss:0.0141
epoch [18/100], loss:0.0137
epoch [19/100], loss:0.0126
epoch [20/100], loss:0.0128
epoch [21/100], loss:0.0126
epoch [22/100], loss:0.0129
epoch [23/100], loss:0.0119
epoch [24/100], loss:0.0111
epoch [25/100], loss:0.0114
epoch [26/100], loss:0.0103
epoch [27/100], loss:0.0134
epoch [28/100], loss:0.0094
epoch [29/100], loss:0.0104
epoch [30/100], loss:0.0106
epoch [31/100], loss:0.0107
epoch [32/100], loss:0.0095
epoch [33/100], loss:0.0103
epoch [34/100], loss:0.0109
epoch [35/100], loss:0.0096
epoch [36/100], loss:0.0093
epoch [37/100], loss:0.0083
epoch [38/100], loss:0.0095
epoch [39/100], loss:0.0092
epoch [40/100], loss:0.0091
epoch [41/100], loss:0.0094
epoch [42/100], loss:0.0073
epoch [43/100], loss:0.0086
epoch [44/100], loss:0.0076
epoch [45/100], loss:0.0101
epoch [46/100], loss:0.0082
epoch [47/100], loss:0.0089
epoch [48/100], loss:0.0082
epoch [49/100], loss:0.0088
epoch [50/100], loss:0.0081
epoch [51/100], loss:0.0086
epoch [52/100], loss:0.0090
epoch [53/100], loss:0.0089
epoch [54/100], loss:0.0087
epoch [55/100], loss:0.0079
epoch [56/100], loss:0.0078
epoch [57/100], loss:0.0083
epoch [58/100], loss:0.0084
epoch [59/100], loss:0.0077
epoch [60/100], loss:0.0068
epoch [61/100], loss:0.0072
epoch [62/100], loss:0.0075
epoch [63/100], loss:0.0072
epoch [64/100], loss:0.0071
epoch [65/100], loss:0.0078
epoch [66/100], loss:0.0080
epoch [67/100], loss:0.0073
epoch [68/100], loss:0.0072
epoch [69/100], loss:0.0071
epoch [70/100], loss:0.0080
epoch [71/100], loss:0.0072
epoch [72/100], loss:0.0078
epoch [73/100], loss:0.0070
epoch [74/100], loss:0.0069
epoch [75/100], loss:0.0068
epoch [76/100], loss:0.0074
epoch [77/100], loss:0.0072
epoch [78/100], loss:0.0072
epoch [79/100], loss:0.0077
epoch [80/100], loss:0.0072
epoch [81/100], loss:0.0062
epoch [82/100], loss:0.0069
epoch [83/100], loss:0.0069
epoch [84/100], loss:0.0057
epoch [85/100], loss:0.0065
epoch [86/100], loss:0.0070
epoch [87/100], loss:0.0070
epoch [88/100], loss:0.0064
epoch [89/100], loss:0.0064
epoch [90/100], loss:0.0071
epoch [91/100], loss:0.0062
epoch [92/100], loss:0.0071
epoch [93/100], loss:0.0075
epoch [94/100], loss:0.0064
epoch [95/100], loss:0.0062
epoch [96/100], loss:0.0063
epoch [97/100], loss:0.0065
epoch [98/100], loss:0.0069
epoch [99/100], loss:0.0064
epoch [100/100], loss:0.0060
