************pruning  80  of the netD****************
Layer-wise pruning =  True
Autoencoder layer-wise pruning percentages
encoder.0.weight :  115 / 144 0.7986111111111112
encoder.0.bias :  13 / 16 0.8125
encoder.3.weight :  921 / 1152 0.7994791666666666
encoder.3.bias :  6 / 8 0.75
decoder.0.weight :  921 / 1152 0.7994791666666666
decoder.0.bias :  13 / 16 0.8125
decoder.2.weight :  2560 / 3200 0.8
decoder.2.bias :  6 / 8 0.75
decoder.4.weight :  25 / 32 0.78125
decoder.4.bias :  1 / 1 1.0
Fraction of weights pruned = 4581/5729 = 0.799615988828766
epoch [1/100], loss:0.4962
epoch [2/100], loss:0.4218
epoch [3/100], loss:0.3888
epoch [4/100], loss:0.3799
epoch [5/100], loss:0.3698
epoch [6/100], loss:0.3811
epoch [7/100], loss:0.3594
epoch [8/100], loss:0.3560
epoch [9/100], loss:0.3539
epoch [10/100], loss:0.3458
epoch [11/100], loss:0.3272
epoch [12/100], loss:0.3153
epoch [13/100], loss:0.3168
epoch [14/100], loss:0.3121
epoch [15/100], loss:0.3124
epoch [16/100], loss:0.3150
epoch [17/100], loss:0.3055
epoch [18/100], loss:0.3047
epoch [19/100], loss:0.3119
epoch [20/100], loss:0.3214
epoch [21/100], loss:0.3098
epoch [22/100], loss:0.3089
epoch [23/100], loss:0.3052
epoch [24/100], loss:0.3027
epoch [25/100], loss:0.3104
epoch [26/100], loss:0.3054
epoch [27/100], loss:0.2996
epoch [28/100], loss:0.3022
epoch [29/100], loss:0.3010
epoch [30/100], loss:0.3060
epoch [31/100], loss:0.3091
epoch [32/100], loss:0.3020
epoch [33/100], loss:0.3012
epoch [34/100], loss:0.3064
epoch [35/100], loss:0.2953
epoch [36/100], loss:0.3073
epoch [37/100], loss:0.2995
epoch [38/100], loss:0.3010
epoch [39/100], loss:0.2949
epoch [40/100], loss:0.3048
epoch [41/100], loss:0.3031
epoch [42/100], loss:0.3024
epoch [43/100], loss:0.2990
epoch [44/100], loss:0.3066
epoch [45/100], loss:0.3003
epoch [46/100], loss:0.3031
epoch [47/100], loss:0.2983
epoch [48/100], loss:0.3122
epoch [49/100], loss:0.3123
epoch [50/100], loss:0.2990
epoch [51/100], loss:0.2955
epoch [52/100], loss:0.2975
epoch [53/100], loss:0.3019
epoch [54/100], loss:0.3006
epoch [55/100], loss:0.3006
epoch [56/100], loss:0.2995
epoch [57/100], loss:0.3074
epoch [58/100], loss:0.2899
epoch [59/100], loss:0.3048
epoch [60/100], loss:0.2985
epoch [61/100], loss:0.2999
epoch [62/100], loss:0.3050
epoch [63/100], loss:0.3057
epoch [64/100], loss:0.3064
epoch [65/100], loss:0.2988
epoch [66/100], loss:0.3107
epoch [67/100], loss:0.2938
epoch [68/100], loss:0.2926
epoch [69/100], loss:0.3037
epoch [70/100], loss:0.3071
epoch [71/100], loss:0.3054
epoch [72/100], loss:0.3056
epoch [73/100], loss:0.3061
epoch [74/100], loss:0.3052
epoch [75/100], loss:0.3048
epoch [76/100], loss:0.3141
epoch [77/100], loss:0.2974
epoch [78/100], loss:0.2990
epoch [79/100], loss:0.2923
epoch [80/100], loss:0.3046
epoch [81/100], loss:0.2966
epoch [82/100], loss:0.3120
epoch [83/100], loss:0.3045
epoch [84/100], loss:0.3017
epoch [85/100], loss:0.3029
epoch [86/100], loss:0.3028
epoch [87/100], loss:0.3032
epoch [88/100], loss:0.2996
epoch [89/100], loss:0.2971
epoch [90/100], loss:0.2944
epoch [91/100], loss:0.2968
epoch [92/100], loss:0.3035
epoch [93/100], loss:0.3050
epoch [94/100], loss:0.2991
epoch [95/100], loss:0.3020
epoch [96/100], loss:0.3066
epoch [97/100], loss:0.3107
epoch [98/100], loss:0.3118
epoch [99/100], loss:0.2965
epoch [100/100], loss:0.2979
