Number of parameters in model 835409
Saving autoencoder as ./mnist/before_train.pth
tensor([5, 0, 4, 1, 9, 2, 1, 3, 1, 4, 3, 5, 3, 6, 1, 7, 2, 8, 6, 9, 4, 0, 9, 1,
        1, 2, 4, 3, 2, 7, 3, 8, 6, 9, 0, 5, 6, 0, 7, 6, 1, 8, 7, 9, 3, 9, 8, 5,
        9, 3, 3, 0, 7, 4, 9, 8, 0, 9, 4, 1, 4, 4, 6, 0, 4, 5, 6, 1, 0, 0, 1, 7,
        1, 6, 3, 0, 2, 1, 1, 7, 9, 0, 2, 6, 7, 8, 3, 9, 0, 4, 6, 7, 4, 6, 8, 0,
        7, 8, 3, 1, 5, 7, 1, 7, 1, 1, 6, 3, 0, 2, 9, 3, 1, 1, 0, 4, 9, 2, 0, 0,
        2, 0, 2, 7, 1, 8, 6, 4])
epoch [1/100], loss:0.4231
epoch [2/100], loss:0.3849
epoch [3/100], loss:0.3903
epoch [4/100], loss:0.4012
epoch [5/100], loss:0.4070
epoch [6/100], loss:0.0922
epoch [7/100], loss:0.0521
epoch [8/100], loss:0.0369
epoch [9/100], loss:0.0344
epoch [10/100], loss:0.0300
epoch [11/100], loss:0.0271
epoch [12/100], loss:0.0256
epoch [13/100], loss:0.0263
epoch [14/100], loss:0.0290
epoch [15/100], loss:0.0234
epoch [16/100], loss:0.0241
epoch [17/100], loss:0.0233
epoch [18/100], loss:0.0241
epoch [19/100], loss:0.0211
epoch [20/100], loss:0.0226
epoch [21/100], loss:0.0174
epoch [22/100], loss:0.0182
epoch [23/100], loss:0.0190
epoch [24/100], loss:0.0214
epoch [25/100], loss:0.0194
epoch [26/100], loss:0.0192
epoch [27/100], loss:0.0183
epoch [28/100], loss:0.0213
epoch [29/100], loss:0.0178
epoch [30/100], loss:0.0170
epoch [31/100], loss:0.0231
epoch [32/100], loss:0.0190
epoch [33/100], loss:0.0164
epoch [34/100], loss:0.0196
epoch [35/100], loss:0.0161
epoch [36/100], loss:0.0175
epoch [37/100], loss:0.0180
epoch [38/100], loss:0.0143
epoch [39/100], loss:0.0157
epoch [40/100], loss:0.0171
epoch [41/100], loss:0.0167
epoch [42/100], loss:0.0174
epoch [43/100], loss:0.0156
epoch [44/100], loss:0.0160
epoch [45/100], loss:0.0160
epoch [46/100], loss:0.0178
epoch [47/100], loss:0.0143
epoch [48/100], loss:0.0139
epoch [49/100], loss:0.0143
epoch [50/100], loss:0.0144
epoch [51/100], loss:0.0144
epoch [52/100], loss:0.0151
epoch [53/100], loss:0.0137
epoch [54/100], loss:0.0166
epoch [55/100], loss:0.0141
epoch [56/100], loss:0.0138
epoch [57/100], loss:0.0144
epoch [58/100], loss:0.0153
epoch [59/100], loss:0.0148
epoch [60/100], loss:0.0136
epoch [61/100], loss:0.0150
epoch [62/100], loss:0.0146
epoch [63/100], loss:0.0147
epoch [64/100], loss:0.0153
epoch [65/100], loss:0.0163
epoch [66/100], loss:0.0131
epoch [67/100], loss:0.0141
epoch [68/100], loss:0.0149
epoch [69/100], loss:0.0137
epoch [70/100], loss:0.0126
epoch [71/100], loss:0.0154
epoch [72/100], loss:0.0143
epoch [73/100], loss:0.0159
epoch [74/100], loss:0.0143
epoch [75/100], loss:0.0150
epoch [76/100], loss:0.0143
epoch [77/100], loss:0.0130
epoch [78/100], loss:0.0123
epoch [79/100], loss:0.0134
epoch [80/100], loss:0.0135
epoch [81/100], loss:0.0151
epoch [82/100], loss:0.0141
epoch [83/100], loss:0.0141
epoch [84/100], loss:0.0137
epoch [85/100], loss:0.0137
epoch [86/100], loss:0.0128
epoch [87/100], loss:0.0133
epoch [88/100], loss:0.0146
epoch [89/100], loss:0.0140
epoch [90/100], loss:0.0136
epoch [91/100], loss:0.0115
epoch [92/100], loss:0.0127
epoch [93/100], loss:0.0136
epoch [94/100], loss:0.0141
epoch [95/100], loss:0.0128
epoch [96/100], loss:0.0133
epoch [97/100], loss:0.0143
epoch [98/100], loss:0.0146
epoch [99/100], loss:0.0158
epoch [100/100], loss:0.0140
