************pruning  90  of the netD****************
Layer-wise pruning =  True
Autoencoder layer-wise pruning percentages
encoder.0.weight :  129 / 144 0.8958333333333334
encoder.0.bias :  14 / 16 0.875
encoder.3.weight :  1036 / 1152 0.8993055555555556
encoder.3.bias :  7 / 8 0.875
decoder.0.weight :  1036 / 1152 0.8993055555555556
decoder.0.bias :  14 / 16 0.875
decoder.2.weight :  2880 / 3200 0.9
decoder.2.bias :  7 / 8 0.875
decoder.4.weight :  28 / 32 0.875
decoder.4.bias :  1 / 1 1.0
Fraction of weights pruned = 5152/5729 = 0.8992843428172456
Loading saved autoencoder named  ./mnist/before_train.pth
epoch [1/100], loss:0.7227
epoch [2/100], loss:0.7009
epoch [3/100], loss:0.6965
epoch [4/100], loss:0.6920
epoch [5/100], loss:0.6950
epoch [6/100], loss:0.6875
epoch [7/100], loss:0.6851
epoch [8/100], loss:0.6814
epoch [9/100], loss:0.6824
epoch [10/100], loss:0.6856
epoch [11/100], loss:0.6796
epoch [12/100], loss:0.6876
epoch [13/100], loss:0.6796
epoch [14/100], loss:0.6768
epoch [15/100], loss:0.6808
epoch [16/100], loss:0.6794
epoch [17/100], loss:0.6791
epoch [18/100], loss:0.6756
epoch [19/100], loss:0.6777
epoch [20/100], loss:0.6688
epoch [21/100], loss:0.6727
epoch [22/100], loss:0.6752
epoch [23/100], loss:0.6735
epoch [24/100], loss:0.6713
epoch [25/100], loss:0.6654
epoch [26/100], loss:0.6715
epoch [27/100], loss:0.6716
epoch [28/100], loss:0.6803
epoch [29/100], loss:0.6698
epoch [30/100], loss:0.6765
epoch [31/100], loss:0.6729
epoch [32/100], loss:0.6785
epoch [33/100], loss:0.6689
epoch [34/100], loss:0.6733
epoch [35/100], loss:0.6724
epoch [36/100], loss:0.6716
epoch [37/100], loss:0.6712
epoch [38/100], loss:0.6715
epoch [39/100], loss:0.6757
epoch [40/100], loss:0.6733
epoch [41/100], loss:0.6707
epoch [42/100], loss:0.6754
epoch [43/100], loss:0.6679
epoch [44/100], loss:0.6721
epoch [45/100], loss:0.6727
epoch [46/100], loss:0.6681
epoch [47/100], loss:0.6784
epoch [48/100], loss:0.6815
epoch [49/100], loss:0.6753
epoch [50/100], loss:0.6746
epoch [51/100], loss:0.6686
epoch [52/100], loss:0.6723
epoch [53/100], loss:0.6761
epoch [54/100], loss:0.6723
epoch [55/100], loss:0.6712
epoch [56/100], loss:0.6740
epoch [57/100], loss:0.6734
epoch [58/100], loss:0.6702
epoch [59/100], loss:0.6753
epoch [60/100], loss:0.6719
epoch [61/100], loss:0.6732
epoch [62/100], loss:0.6706
epoch [63/100], loss:0.6697
epoch [64/100], loss:0.6720
epoch [65/100], loss:0.6711
epoch [66/100], loss:0.6690
epoch [67/100], loss:0.6747
epoch [68/100], loss:0.6708
epoch [69/100], loss:0.6695
epoch [70/100], loss:0.6750
epoch [71/100], loss:0.6735
epoch [72/100], loss:0.6731
epoch [73/100], loss:0.6728
epoch [74/100], loss:0.6733
epoch [75/100], loss:0.6714
epoch [76/100], loss:0.6723
epoch [77/100], loss:0.6741
epoch [78/100], loss:0.6702
epoch [79/100], loss:0.6746
epoch [80/100], loss:0.6654
epoch [81/100], loss:0.6716
epoch [82/100], loss:0.6727
epoch [83/100], loss:0.6710
epoch [84/100], loss:0.6730
epoch [85/100], loss:0.6741
epoch [86/100], loss:0.6692
epoch [87/100], loss:0.6709
epoch [88/100], loss:0.6735
epoch [89/100], loss:0.6739
epoch [90/100], loss:0.6754
epoch [91/100], loss:0.6727
epoch [92/100], loss:0.6673
epoch [93/100], loss:0.6680
epoch [94/100], loss:0.6710
epoch [95/100], loss:0.6710
epoch [96/100], loss:0.6681
epoch [97/100], loss:0.6710
epoch [98/100], loss:0.6731
epoch [99/100], loss:0.6750
epoch [100/100], loss:0.6701
